ubigeo;codigo;nombre;id_padre;usuario_crea;fecha_crea
81202;300774;Municipalidad Distrital de Andahuaylillas;41;1;01-08-2025
81203;300775;Municipalidad Distrital de Camanti;41;1;01-08-2025
81204;300776;Municipalidad Distrital de Ccarhuayo;41;1;01-08-2025
81205;300777;Municipalidad Distrital de Ccatca;41;1;01-08-2025
81206;300778;Municipalidad Distrital de Cusipata;41;1;01-08-2025
81207;300779;Municipalidad Distrital de Huaro;41;1;01-08-2025
81208;300780;Municipalidad Distrital de Lucre;41;1;01-08-2025
81209;300781;Municipalidad Distrital de Marcapata;41;1;01-08-2025
81210;300782;Municipalidad Distrital de Ocongate;41;1;01-08-2025
81211;300783;Municipalidad Distrital de Oropesa;41;1;01-08-2025
81212;300784;Municipalidad Distrital de Quiquijana;41;1;01-08-2025
81301;300785;Municipalidad Provincial de Urubamba;41;1;01-08-2025
81302;300786;Municipalidad Distrital de Chinchero;41;1;01-08-2025
81303;300787;Municipalidad Distrital de Huayllabamba;41;1;01-08-2025
81304;300788;Municipalidad Distrital de Machupicchu;41;1;01-08-2025
81305;300789;Municipalidad Distrital de Maras;41;1;01-08-2025
81306;300790;Municipalidad Distrital de Ollantaytambo;41;1;01-08-2025
81307;300791;Municipalidad Distrital de Yucay;41;1;01-08-2025
90101;300792;Municipalidad Provincial de Huancavelica;41;1;01-08-2025
90102;300793;Municipalidad Distrital de Acobambilla;41;1;01-08-2025
90103;300794;Municipalidad Distrital de Acoria;41;1;01-08-2025
90104;300795;Municipalidad Distrital de Conayca;41;1;01-08-2025
90105;300796;Municipalidad Distrital de Cuenca;41;1;01-08-2025
90106;300797;Municipalidad Distrital de Huachocolpa;41;1;01-08-2025
90107;300798;Municipalidad Distrital de Huayllahuara;41;1;01-08-2025
90108;300799;Municipalidad Distrital de Izcuchaca;41;1;01-08-2025
90109;300800;Municipalidad Distrital de Laria;41;1;01-08-2025
90110;300801;Municipalidad Distrital de Manta;41;1;01-08-2025
90111;300802;Municipalidad Distrital de Mariscal Cáceres;41;1;01-08-2025
90112;300803;Municipalidad Distrital de Moya;41;1;01-08-2025
90113;300804;Municipalidad Distrital de Nuevo Occoro;41;1;01-08-2025
90114;300805;Municipalidad Distrital de Palca;41;1;01-08-2025
90115;300806;Municipalidad Distrital de Pilchaca;41;1;01-08-2025
90116;300807;Municipalidad Distrital de Vilca;41;1;01-08-2025
90117;300808;Municipalidad Distrital de Yauli;41;1;01-08-2025
90118;301831;Municipalidad Distrital Ascension;41;1;01-08-2025
90119;300875;Municipalidad Distrital de Huando;41;1;01-08-2025
90201;300809;Municipalidad Provincial de Acobamba;41;1;01-08-2025
90202;300810;Municipalidad Distrital de Andabamba;41;1;01-08-2025
90203;300811;Municipalidad Distrital de Anta;41;1;01-08-2025
90204;300812;Municipalidad Distrital de Caja;41;1;01-08-2025
90205;300813;Municipalidad Distrital de Marcas;41;1;01-08-2025
90206;300814;Municipalidad Distrital de Paucara;41;1;01-08-2025
90207;300815;Municipalidad Distrital de Pomacocha;41;1;01-08-2025
90208;300816;Municipalidad Distrital de Rosario;41;1;01-08-2025
90301;300817;Municipalidad Provincial de Angaraes - Lircay;41;1;01-08-2025
90302;300818;Municipalidad Distrital de Anchonga;41;1;01-08-2025
90303;300819;Municipalidad Distrital de Callanmarca;41;1;01-08-2025
90304;300820;Municipalidad Distrital de Ccochaccasa;41;1;01-08-2025
90305;300821;Municipalidad Distrital de Chincho;41;1;01-08-2025
90306;300822;Municipalidad Distrital de Congalla;41;1;01-08-2025
90307;300823;Municipalidad Distrital de Huanca Huanca;41;1;01-08-2025
90308;300824;Municipalidad Distrital de Huayllay Grande;41;1;01-08-2025
90309;300825;Municipalidad Distrital de Julcamarca;41;1;01-08-2025
90310;300826;Municipalidad Distrital de San Antonio de Antaparco;41;1;01-08-2025
90311;300827;Municipalidad Distrital de Santo Tomas de Pata;41;1;01-08-2025
90312;300828;Municipalidad Distrital de Secclla;41;1;01-08-2025
90401;300829;Municipalidad Provincial de Castrovirreyna;41;1;01-08-2025
90402;300830;Municipalidad Distrital de Arma;41;1;01-08-2025
90403;300831;Municipalidad Distrital de Aurahua;41;1;01-08-2025
90404;300832;Municipalidad Distrital de Capillas;41;1;01-08-2025
90405;300833;Municipalidad Distrital de Chupamarca;41;1;01-08-2025
90406;300834;Municipalidad Distrital de Cocas;41;1;01-08-2025
90407;300835;Municipalidad Distrital de Huachos;41;1;01-08-2025
90408;300836;Municipalidad Distrital de Huamatambo;41;1;01-08-2025
90409;300837;Municipalidad Distrital de Mollepampa;41;1;01-08-2025
90410;300838;Municipalidad Distrital de San Juan;41;1;01-08-2025
90411;300839;Municipalidad Distrital de Santa Ana;41;1;01-08-2025
90412;300840;Municipalidad Distrital de Tantara;41;1;01-08-2025
90413;300841;Municipalidad Distrital de Ticrapo;41;1;01-08-2025
90501;300842;Municipalidad Provincial de Churcampa;41;1;01-08-2025
90502;300843;Municipalidad Distrital de Anco;41;1;01-08-2025
90503;300844;Municipalidad Distrital de Chinchihuasi;41;1;01-08-2025
90504;300845;Municipalidad Distrital de el Carmen;41;1;01-08-2025
90505;300846;Municipalidad Distrital de la Merced;41;1;01-08-2025
90506;300847;Municipalidad Distrital de Locroja;41;1;01-08-2025
90507;300848;Municipalidad Distrital de Paucarbamba;41;1;01-08-2025
90508;300849;Municipalidad Distrital de San Miguel de Mayocc;41;1;01-08-2025
90509;300850;Municipalidad Distrital de San Pedro de Coris;41;1;01-08-2025
90510;300851;Municipalidad Distrital de Pachamarca;41;1;01-08-2025
90511;301845;Municipalidad Distrital de Cosme;41;1;01-08-2025
90601;300852;Municipalidad Provincial de Huaytara;41;1;01-08-2025
90602;300853;Municipalidad Distrital de Ayavi;41;1;01-08-2025
90603;300854;Municipalidad Distrital de Cordova;41;1;01-08-2025
90604;300855;Municipalidad Distrital de Huayacundo Arma;41;1;01-08-2025
90605;300856;Municipalidad Distrital de Laramarca;41;1;01-08-2025
90606;300857;Municipalidad Distrital de Ocoyo;41;1;01-08-2025
90607;300858;Municipalidad Distrital de Pilpichaca;41;1;01-08-2025
90608;300859;Municipalidad Distrital de Querco;41;1;01-08-2025
90609;300860;Municipalidad Distrital de Quito Arma;41;1;01-08-2025
90610;300861;Municipalidad Distrital de San Antonio de Cusicancha;41;1;01-08-2025
90611;300862;Municipalidad Distrital de San Francisco de Sangayaico;41;1;01-08-2025
90612;300863;Municipalidad Distrital de San Isidro - Huirpacancha;41;1;01-08-2025
90613;300864;Municipalidad Distrital de Santiago de Chocorvos;41;1;01-08-2025
90614;300865;Municipalidad Distrital de Santiago de Quirahuara;41;1;01-08-2025
90615;300866;Municipalidad Distrital de Santo Domingo de Capillas;41;1;01-08-2025
90616;300867;Municipalidad Distrital de Tambo;41;1;01-08-2025
90701;300868;Municipalidad Provincial de Tayacaja - Pampas;41;1;01-08-2025
90702;300869;Municipalidad Distrital de Acostambo;41;1;01-08-2025
90703;300870;Municipalidad Distrital de Acraquia;41;1;01-08-2025
90704;300871;Municipalidad Distrital de Ahuaycha;41;1;01-08-2025
90705;300872;Municipalidad Distrital de Colcabamba;41;1;01-08-2025
90706;300873;Municipalidad Distrital de Daniel Hernandes;41;1;01-08-2025
90707;300874;Municipalidad Distrital de Huachocolpa;41;1;01-08-2025
90709;300876;Municipalidad Distrital de Huaribamba;41;1;01-08-2025
90710;300877;Municipalidad Distrital de Ñahuimpuquio;41;1;01-08-2025
90711;300878;Municipalidad Distrital de Pazos;41;1;01-08-2025
90713;300879;Municipalidad Distrital de Quishuar;41;1;01-08-2025
90714;300880;Municipalidad Distrital de Salcabamba;41;1;01-08-2025
90715;300881;Municipalidad Distrital de Salcahuasi;41;1;01-08-2025
90716;300882;Municipalidad Distrital de San Marcos Rocchac;41;1;01-08-2025
90717;300883;Municipalidad Distrital de Surcubamba;41;1;01-08-2025
90718;300884;Municipalidad Distrital de Tintay Puncu;41;1;01-08-2025
90719;301860;Municipalidad Distrital de Quichuas;41;1;01-08-2025
90720;301861;Municipalidad Distrital de Andaymarca;41;1;01-08-2025
90721;301876;Municipalidad Distrital de Roble;41;1;01-08-2025
90722;301871;Municipalidad Distrital de Pichos;41;1;01-08-2025
90723;301883;Municipalidad Distrital de Santiago de Tucuma;41;1;01-08-2025
90724;301887;Municipalidad Distrital de Lambras;41;1;01-08-2025
90725;301896;Municipalidad Distrital de Cochabamba;41;1;01-08-2025
100101;300885;Municipalidad Provincial de Huanuco;41;1;01-08-2025
100102;300886;Municipalidad Distrital de Amarilis;41;1;01-08-2025
100103;300887;Municipalidad Distrital de Chinchao;41;1;01-08-2025
100104;300888;Municipalidad Distrital de Churubamba;41;1;01-08-2025
100105;300889;Municipalidad Distrital de Margos;41;1;01-08-2025
100106;300890;Municipalidad Distrital de Quisqui;41;1;01-08-2025
100107;300891;Municipalidad Distrital de San Francisco de Cayran;41;1;01-08-2025
100108;300892;Municipalidad Distrital de San Pedro de Chaulan;41;1;01-08-2025
100109;300893;Municipalidad Distrital de Santa María del Valle;41;1;01-08-2025
100110;300894;Municipalidad Distrital de Yarumayo;41;1;01-08-2025
100111;301835;Municipalidad Distrital de Pillco Marca;41;1;01-08-2025
100112;301846;Municipalidad Distrital de Yacus;41;1;01-08-2025
100113;301875;Municipalidad Distrital de San Pablo de Pillao;41;1;01-08-2025
100201;300895;Municipalidad Provincial de Ambo;41;1;01-08-2025
100202;300896;Municipalidad Distrital de Cayna;41;1;01-08-2025
100203;300897;Municipalidad Distrital de Colpas;41;1;01-08-2025
100204;300898;Municipalidad Distrital de Conchamarca;41;1;01-08-2025
100205;300899;Municipalidad Distrital de Huacar;41;1;01-08-2025
100206;300900;Municipalidad Distrital de San Francisco;41;1;01-08-2025
100207;300901;Municipalidad Distrital de San Rafael;41;1;01-08-2025
100208;300902;Municipalidad Distrital de Tomay Kichwa;41;1;01-08-2025
100301;300903;Municipalidad Provincial de Dos de Mayo - la Union;41;1;01-08-2025
100307;300904;Municipalidad Distrital de Chuquis;41;1;01-08-2025
100311;300905;Municipalidad Distrital de Marias;41;1;01-08-2025
100313;300906;Municipalidad Distrital de Pachas;41;1;01-08-2025
100316;300907;Municipalidad Distrital de Quivilla;41;1;01-08-2025
100317;300908;Municipalidad Distrital de Ripan;41;1;01-08-2025
100321;300909;Municipalidad Distrital de Shunqui;41;1;01-08-2025
100322;300910;Municipalidad Distrital de Sillapata;41;1;01-08-2025
100323;300911;Municipalidad Distrital de Yanas;41;1;01-08-2025
100401;300912;Municipalidad Provincial de Huacaybamba;41;1;01-08-2025
100402;300913;Municipalidad Distrital de Canchabamba;41;1;01-08-2025
100403;300914;Municipalidad Distrital de Cochabamba;41;1;01-08-2025
100404;300915;Municipalidad Distrital de Pinra;41;1;01-08-2025
100501;300916;Municipalidad Provincial de Huamalies - Llata;41;1;01-08-2025
100502;300917;Municipalidad Distrital de Arancay;41;1;01-08-2025
100503;300918;Municipalidad Distrital de Chavín de Pariarca;41;1;01-08-2025
100504;300919;Municipalidad Distrital de Jacas Grande;41;1;01-08-2025
100505;300920;Municipalidad Distrital de Jircan;41;1;01-08-2025
100506;300921;Municipalidad Distrital de Miraflores;41;1;01-08-2025
100507;300922;Municipalidad Distrital de Monzon;41;1;01-08-2025
100508;300923;Municipalidad Distrital de Punchao;41;1;01-08-2025
100509;300924;Municipalidad Distrital de Puños;41;1;01-08-2025
100510;300925;Municipalidad Distrital de Singa;41;1;01-08-2025
100511;300926;Municipalidad Distrital de Tantamayo;41;1;01-08-2025
100601;300927;Municipalidad Provincial de Leoncio Prado - Rupa Rupa;41;1;01-08-2025
100602;300928;Municipalidad Distrital de Daniel Alomia Robles;41;1;01-08-2025
100603;300929;Municipalidad Distrital de Hermilio Valdizan;41;1;01-08-2025
100604;300930;Municipalidad Distrital de Crespo y Castillo;41;1;01-08-2025
100605;300931;Municipalidad Distrital de Luyando;41;1;01-08-2025
100606;300932;Municipalidad Distrital de Mariano Damaso Beraun;41;1;01-08-2025
100607;301879;Municipalidad Distrital de Pucayacu;41;1;01-08-2025
100608;301870;Municipalidad Distrital de Castillo Grande;41;1;01-08-2025
100609;301881;Municipalidad Distrital de Pueblo Nuevo;41;1;01-08-2025
100610;301885;Municipalidad Distrital de Santo Domingo de Anda;41;1;01-08-2025
100701;300934;Municipalidad Provincial de Marañon - Huacrachuco;41;1;01-08-2025
100702;300935;Municipalidad Distrital de Cholon;41;1;01-08-2025
100703;300936;Municipalidad Distrital de San Buenaventura;41;1;01-08-2025
100704;301872;Municipalidad Distrital de la Morada;41;1;01-08-2025
100705;301873;Municipalidad Distrital de Santa Rosa de Alto Yanajanca;41;1;01-08-2025
100801;300937;Municipalidad Provincial de Pachitea - Panao;41;1;01-08-2025
100802;300938;Municipalidad Distrital de Chaglla;41;1;01-08-2025
100803;300939;Municipalidad Distrital de Molino;41;1;01-08-2025
100804;300940;Municipalidad Distrital de Umari;41;1;01-08-2025
100901;300941;Municipalidad Provincial de Puerto Inca;41;1;01-08-2025
100902;300942;Municipalidad Distrital de Codo de Pozuzo;41;1;01-08-2025
100903;300943;Municipalidad Distrital de Honoria;41;1;01-08-2025
100904;300944;Municipalidad Distrital de Tournavista;41;1;01-08-2025
100905;300945;Municipalidad Distrital de Yuyapichis;41;1;01-08-2025
101001;300946;Municipalidad Provincial de Lauricocha - Jesus;41;1;01-08-2025
101002;300947;Municipalidad Distrital de Baños;41;1;01-08-2025
101003;300948;Municipalidad Distrital de Jivia;41;1;01-08-2025
101004;300949;Municipalidad Distrital de Queropalca;41;1;01-08-2025
101005;300950;Municipalidad Distrital de Rondos;41;1;01-08-2025
101006;300951;Municipalidad Distrital de San Francisco de Asis;41;1;01-08-2025
101007;300952;Municipalidad Distrital de San Miguel de Cauri;41;1;01-08-2025
101101;300953;Municipalidad Provincial de Yarowilca - Chavinillo;41;1;01-08-2025
101102;300954;Municipalidad Distrital de Cahuac;41;1;01-08-2025
101103;300955;Municipalidad Distrital de Chacabamba;41;1;01-08-2025
101104;300956;Municipalidad Distrital Aparicio Pomares;41;1;01-08-2025
101105;300957;Municipalidad Distrital de Jacas Chico;41;1;01-08-2025
101106;300958;Municipalidad Distrital de Obas;41;1;01-08-2025
101107;300959;Municipalidad Distrital de Pampamarca;41;1;01-08-2025
101108;301839;Municipalidad Distrital de Choras;41;1;01-08-2025
110101;300960;Municipalidad Provincial de Ica;41;1;01-08-2025
110102;300961;Municipalidad Distrital de Tinguiña;41;1;01-08-2025
110103;300962;Municipalidad Distrital de los Aquijes;41;1;01-08-2025
110104;300963;Municipalidad Distrital de Ocucaje;41;1;01-08-2025
110105;300964;Municipalidad Distrital de Pachacutec;41;1;01-08-2025
110106;300965;Municipalidad Distrital de Parcona;41;1;01-08-2025
110107;300966;Municipalidad Distrital de Pueblo Nuevo;41;1;01-08-2025
110108;300967;Municipalidad Distrital de Salas;41;1;01-08-2025
110109;300968;Municipalidad Distrital de San José de los Molinos;41;1;01-08-2025
110110;300969;Municipalidad Distrital de San Juan Bautista;41;1;01-08-2025
110111;300970;Municipalidad Distrital de Santiago;41;1;01-08-2025
110112;300971;Municipalidad Distrital de Subtanjalla;41;1;01-08-2025
110113;300972;Municipalidad Distrital de Tate;41;1;01-08-2025
110114;300973;Municipalidad Distrital de Yauca del Rosario;41;1;01-08-2025
110201;300974;Municipalidad Provincial de Chincha - Chincha Alta;41;1;01-08-2025
110202;300975;Municipalidad Distrital de Alto Laran;41;1;01-08-2025
110203;300976;Municipalidad Distrital de Chavin;41;1;01-08-2025
110204;300977;Municipalidad Distrital de Chincha Baja;41;1;01-08-2025
110205;300978;Municipalidad Distrital de el Carmen;41;1;01-08-2025
110206;300979;Municipalidad Distrital de Grocio Prado;41;1;01-08-2025
110207;300980;Municipalidad Distrital de Pueblo Nuevo;41;1;01-08-2025
110208;300981;Municipalidad Distrital de San Juan de Yanac;41;1;01-08-2025
110209;300982;Municipalidad Distrital de San Pedro de Huacarpana;41;1;01-08-2025
110210;300983;Municipalidad Distrital de Sunampe;41;1;01-08-2025
110211;300984;Municipalidad Distrital de Tambo de Mora;41;1;01-08-2025
110301;300985;Municipalidad Provincial de Nasca;41;1;01-08-2025
110302;300986;Municipalidad Distrital de Changuillo;41;1;01-08-2025
110303;300987;Municipalidad Distrital de El Ingenio;41;1;01-08-2025
110304;300988;Municipalidad Distrital de Marcona;41;1;01-08-2025
110305;300989;Municipalidad Distrital de Vista Alegre;41;1;01-08-2025
110401;300990;Municipalidad Provincial de Palpa;41;1;01-08-2025
110402;300991;Municipalidad Distrital de Llipata;41;1;01-08-2025
110403;300992;Municipalidad Distrital de Rio Grande;41;1;01-08-2025
110404;300993;Municipalidad Distrital de Santa Cruz;41;1;01-08-2025
110405;300994;Municipalidad Distrital de Tibillo;41;1;01-08-2025
110501;300995;Municipalidad Provincial de Pisco;41;1;01-08-2025
110502;300996;Municipalidad Distrital de Huancano;41;1;01-08-2025
110503;300997;Municipalidad Distrital de Humay;41;1;01-08-2025
110504;300998;Municipalidad Distrital de Independencia;41;1;01-08-2025
110505;300999;Municipalidad Distrital de Paracas;41;1;01-08-2025
110506;301000;Municipalidad Distrital de San Andres;41;1;01-08-2025
110507;301001;Municipalidad Distrital de San Clemente;41;1;01-08-2025
110508;301002;Municipalidad Distrital de Tupac Amaru Inca;41;1;01-08-2025
120101;301003;Municipalidad Provincial de Huancayo;41;1;01-08-2025
120104;301004;Municipalidad Distrital de Carhuacallanga;41;1;01-08-2025
120105;301005;Municipalidad Distrital de Chacapampa;41;1;01-08-2025
120106;301006;Municipalidad Distrital de Chicche;41;1;01-08-2025
120107;301007;Municipalidad Distrital de Chilca;41;1;01-08-2025
120108;301008;Municipalidad Distrital de Chongos Alto;41;1;01-08-2025
120111;301009;Municipalidad Distrital de Chupuro;41;1;01-08-2025
120112;301010;Municipalidad Distrital de Colca;41;1;01-08-2025
120113;301011;Municipalidad Distrital de Cullhuas;41;1;01-08-2025
120114;301012;Municipalidad Distrital de el Tambo;41;1;01-08-2025
120116;301013;Municipalidad Distrital de Huacrapuquio;41;1;01-08-2025
120117;301014;Municipalidad Distrital de Hualhuas;41;1;01-08-2025
120119;301015;Municipalidad Distrital de Huancan;41;1;01-08-2025
120120;301016;Municipalidad Distrital de Huasicancha;41;1;01-08-2025
120121;301017;Municipalidad Distrital de Huayucachi;41;1;01-08-2025
120122;301018;Municipalidad Distrital de Ingenio;41;1;01-08-2025
120124;301019;Municipalidad Distrital de Pariahuanca;41;1;01-08-2025
120125;301020;Municipalidad Distrital de Pilcomayo;41;1;01-08-2025
120126;301021;Municipalidad Distrital de Pucara;41;1;01-08-2025
120127;301022;Municipalidad Distrital de Quichuay;41;1;01-08-2025
120128;301023;Municipalidad Distrital de Quilcas;41;1;01-08-2025
120129;301024;Municipalidad Distrital de San Agustín;41;1;01-08-2025
120130;301025;Municipalidad Distrital de San Jerónimo de Tunan;41;1;01-08-2025
120132;301026;Municipalidad Distrital de Saño;41;1;01-08-2025
120133;301027;Municipalidad Distrital de Sapallanga;41;1;01-08-2025
120134;301028;Municipalidad Distrital de Sicaya;41;1;01-08-2025
120135;301029;Municipalidad Distrital de Santo Domingo de Acobamba;41;1;01-08-2025
120136;301030;Municipalidad Distrital de Viques;41;1;01-08-2025
120201;301031;Municipalidad Provincial de Concepcion;41;1;01-08-2025
120202;301032;Municipalidad Distrital de Aco;41;1;01-08-2025
120203;301033;Municipalidad Distrital de Andamarca;41;1;01-08-2025
120204;301034;Municipalidad Distrital de Chambara;41;1;01-08-2025
120205;301035;Municipalidad Distrital de Cochas;41;1;01-08-2025
120206;301036;Municipalidad Distrital de Comas;41;1;01-08-2025
120207;301037;Municipalidad Distrital de Heroínas Toledo;41;1;01-08-2025
120208;301038;Municipalidad Distrital de Manzanares;41;1;01-08-2025
120209;301039;Municipalidad Distrital de Mariscal Castilla;41;1;01-08-2025
120210;301040;Municipalidad Distrital de Matahuasi;41;1;01-08-2025
120211;301041;Municipalidad Distrital de Mito;41;1;01-08-2025
120212;301042;Municipalidad Distrital de Nueve de Julio;41;1;01-08-2025
120213;301043;Municipalidad Distrital de Orcotuna;41;1;01-08-2025
120214;301044;Municipalidad Distrital de San José de Quero;41;1;01-08-2025
120215;301045;Municipalidad Distrital de Santa Rosa de Ocopa;41;1;01-08-2025
120301;301046;Municipalidad Provincial de Chanchamayo;41;1;01-08-2025
120302;301047;Municipalidad Distrital de Perene;41;1;01-08-2025
120303;301048;Municipalidad Distrital de Pichanaqui;41;1;01-08-2025
120304;301049;Municipalidad Distrital de San Luis de Shuaro;41;1;01-08-2025
120305;301050;Municipalidad Distrital de San Ramón;41;1;01-08-2025
120306;301051;Municipalidad Distrital de Vitoc;41;1;01-08-2025
120401;301052;Municipalidad Provincial de Jauja;41;1;01-08-2025
120402;301053;Municipalidad Distrital de Acolla;41;1;01-08-2025
120403;301054;Municipalidad Distrital de Apata;41;1;01-08-2025
120404;301055;Municipalidad Distrital de Ataura;41;1;01-08-2025
120405;301056;Municipalidad Distrital de Canchayllo;41;1;01-08-2025
120406;301057;Municipalidad Distrital de Curicaca;41;1;01-08-2025
120407;301058;Municipalidad Distrital de El Mantaro;41;1;01-08-2025
120408;301059;Municipalidad Distrital de Huamali;41;1;01-08-2025
120409;301060;Municipalidad Distrital de Huaripampa;41;1;01-08-2025
120410;301061;Municipalidad Distrital de Huertas;41;1;01-08-2025
120411;301062;Municipalidad Distrital de Janjaillo;41;1;01-08-2025
120412;301063;Municipalidad Distrital de Julcan;41;1;01-08-2025
120413;301064;Municipalidad Distrital de Leonor Ordo¥ez;41;1;01-08-2025
120414;301065;Municipalidad Distrital de Llocllapampa;41;1;01-08-2025
120415;301066;Municipalidad Distrital de Marco;41;1;01-08-2025
120416;301067;Municipalidad Distrital de Masma;41;1;01-08-2025
120417;301068;Municipalidad Distrital de Masma Chicche;41;1;01-08-2025
120418;301069;Municipalidad Distrital de Molinos;41;1;01-08-2025
120419;301070;Municipalidad Distrital de Monobamba;41;1;01-08-2025
120420;301071;Municipalidad Distrital de Muqui;41;1;01-08-2025
120421;301072;Municipalidad Distrital de Muquiyauyo;41;1;01-08-2025
120422;301073;Municipalidad Distrital de Paca;41;1;01-08-2025
120423;301074;Municipalidad Distrital de Paccha;41;1;01-08-2025
120424;301075;Municipalidad Distrital de Pancan;41;1;01-08-2025
120425;301076;Municipalidad Distrital de Parco;41;1;01-08-2025
120426;301077;Municipalidad Distrital de Pomacancha;41;1;01-08-2025
120427;301078;Municipalidad Distrital de Ricran;41;1;01-08-2025
120428;301079;Municipalidad Distrital de San Lorenzo;41;1;01-08-2025
120429;301080;Municipalidad Distrital de San Pedro de Chunan;41;1;01-08-2025
120430;301081;Municipalidad Distrital de Sausa;41;1;01-08-2025
120431;301082;Municipalidad Distrital de Sincos;41;1;01-08-2025
120432;301083;Municipalidad Distrital de Tunan Marca;41;1;01-08-2025
120433;301084;Municipalidad Distrital de Yauli;41;1;01-08-2025
120434;301085;Municipalidad Distrital de Yauyos;41;1;01-08-2025
120501;301086;Municipalidad Provincial de Junin;41;1;01-08-2025
120502;301087;Municipalidad Distrital de Carhuamayo;41;1;01-08-2025
120503;301088;Municipalidad Distrital de Ondores;41;1;01-08-2025
120504;301089;Municipalidad Distrital de Ulcumayo;41;1;01-08-2025
120601;301090;Municipalidad Provincial de Satipo;41;1;01-08-2025
120602;301091;Municipalidad Distrital de Coviriali;41;1;01-08-2025
120603;301092;Municipalidad Distrital de Llaylla;41;1;01-08-2025
120604;301093;Municipalidad Distrital de Mazamari;41;1;01-08-2025
120605;301094;Municipalidad Distrital Pampa Hermosa;41;1;01-08-2025
120606;301095;Municipalidad Distrital de Pangoa;41;1;01-08-2025
120607;301096;Municipalidad Distrital de Rio Negro;41;1;01-08-2025
120608;301097;Municipalidad Distrital de Rio Tambo;41;1;01-08-2025
120609;301868;Municipalidad Distrital de Vizcatan del Ene;41;1;01-08-2025
120701;301098;Municipalidad Provincial de Tarma;41;1;01-08-2025
120702;301099;Municipalidad Distrital de Acobamba;41;1;01-08-2025
120703;301100;Municipalidad Distrital de Huaricolca;41;1;01-08-2025
120704;301101;Municipalidad Distrital de Huasahuasi;41;1;01-08-2025
120705;301102;Municipalidad Distrital de la Union;41;1;01-08-2025
120706;301103;Municipalidad Distrital de Palca;41;1;01-08-2025
120707;301104;Municipalidad Distrital de Palcamayo;41;1;01-08-2025
120708;301105;Municipalidad Distrital de San Pedro de Cajas;41;1;01-08-2025
120709;301106;Municipalidad Distrital de Tapo;41;1;01-08-2025
120801;301108;Municipalidad Provincial de Yauli - la Oroya;41;1;01-08-2025
120802;301109;Municipalidad Distrital de Chacapalpa;41;1;01-08-2025
120803;301110;Municipalidad Distrital de Huay - Huay;41;1;01-08-2025
120804;301111;Municipalidad Distrital de Marcapomacocha;41;1;01-08-2025
120805;301112;Municipalidad Distrital de Morococha;41;1;01-08-2025
120806;301113;Municipalidad Distrital de Paccha;41;1;01-08-2025
120807;301114;Municipalidad Distrital de Santa Barbara de Carhuacayan;41;1;01-08-2025
120808;301115;Municipalidad Distrital de Santa Rosa de Sacco;41;1;01-08-2025
120809;301116;Municipalidad Distrital de Suitucancha;41;1;01-08-2025
120810;301117;Municipalidad Distrital de Yauli;41;1;01-08-2025
120901;301118;Municipalidad Provincial de Chupaca;41;1;01-08-2025
120902;301119;Municipalidad Distrital de Ahuac;41;1;01-08-2025
120903;301120;Municipalidad Distrital de Chongos Bajo;41;1;01-08-2025
120904;301121;Municipalidad Distrital de Huachac;41;1;01-08-2025
120905;301122;Municipalidad Distrital de Huamancaca Chico;41;1;01-08-2025
120906;301123;Municipalidad Distrital de San Juan de Iscos;41;1;01-08-2025
120907;301124;Municipalidad Distrital de San Juan de Jarpa;41;1;01-08-2025
120908;301125;Municipalidad Distrital de Tres de Diciembre;41;1;01-08-2025
120909;301126;Municipalidad Distrital de Yanacancha;41;1;01-08-2025
130101;301127;Municipalidad Provincial de Trujillo;41;1;01-08-2025
130102;301128;Municipalidad Distrital de El Porvenir;41;1;01-08-2025
130103;301129;Municipalidad Distrital de Florencia de Mora;41;1;01-08-2025
130104;301130;Municipalidad Distrital de Huanchaco;41;1;01-08-2025
130105;301131;Municipalidad Distrital de la Esperanza;41;1;01-08-2025
130106;301132;Municipalidad Distrital de Laredo;41;1;01-08-2025
130107;301133;Municipalidad Distrital de Moche;41;1;01-08-2025
130108;301134;Municipalidad Distrital de Poroto;41;1;01-08-2025
130109;301135;Municipalidad Distrital de Salaverry;41;1;01-08-2025
130110;301136;Municipalidad Distrital de Simbal;41;1;01-08-2025
130111;301137;Municipalidad Distrital de Víctor Larco Herrera;41;1;01-08-2025
130112;301903;Municipalidad Distrital de Alto Trujillo;41;1;01-08-2025
130201;301140;Municipalidad Provincial de Ascope;41;1;01-08-2025
130202;301141;Municipalidad Distrital de Chicama;41;1;01-08-2025
130203;301142;Municipalidad Distrital de Chocope;41;1;01-08-2025
130204;301143;Municipalidad Distrital de Magdalena de Cao;41;1;01-08-2025
130205;301144;Municipalidad Distrital de Paijan;41;1;01-08-2025
130206;301145;Municipalidad Distrital de Razuri;41;1;01-08-2025
130207;301146;Municipalidad Distrital de Santiago de Cao;41;1;01-08-2025
130208;301147;Municipalidad Distrital de Casa Grande;41;1;01-08-2025
130301;301148;Municipalidad Provincial de Bolivar;41;1;01-08-2025
130302;301149;Municipalidad Distrital de Bambamarca;41;1;01-08-2025
130303;301150;Municipalidad Distrital de Condormarca;41;1;01-08-2025
130304;301151;Municipalidad Distrital de Longotea;41;1;01-08-2025
130305;301152;Municipalidad Distrital de Uchumarca;41;1;01-08-2025
130306;301153;Municipalidad Distrital de Ucuncha;41;1;01-08-2025
130401;301154;Municipalidad Provincial de Chepen;41;1;01-08-2025
